Member_ID,Seasonal_Pass,Purchase_Count,Total_Spent,Avg_Purchase,Games_Attended,Age_Group,Region
10018369,False,1,152,152.0,6,18-25,Domestic
10018370,False,1,35,35.0,3,60+,Domestic
10018371,False,2,100,50.0,1,26-40,Domestic
10018372,False,1,50,50.0,8,26-40,Domestic
10018373,False,2,140,70.0,6,18-25,Domestic
10018374,True,2,110,55.0,15,18-25,Domestic
10018375,False,2,187,93.5,2,41-60,Domestic
10018376,False,2,125,62.5,1,<18,Domestic
10018377,False,2,192,96.0,1,41-60,International
10018378,False,1,152,152.0,8,26-40,Domestic
10018379,False,1,75,75.0,3,26-40,Domestic
10018380,False,1,152,152.0,7,60+,Domestic
10018381,False,2,165,82.5,8,18-25,Domestic
10018382,False,1,152,152.0,4,18-25,International
10018383,False,2,304,152.0,1,18-25,Domestic
10018384,True,1,75,75.0,25,18-25,Domestic
10018385,False,1,35,35.0,3,18-25,Domestic
10018386,False,2,65,32.5,6,26-40,International
10018387,False,2,165,82.5,1,18-25,International
10018388,False,2,40,20.0,4,18-25,Domestic
10018389,False,1,75,75.0,4,18-25,Domestic
10018390,False,1,25,25.0,6,60+,Domestic
10018391,False,2,192,96.0,4,<18,Domestic
10018392,False,2,180,90.0,3,<18,Domestic
10018393,False,2,304,152.0,6,26-40,Domestic
10018394,False,2,242,121.0,6,26-40,Domestic
10018395,False,2,227,113.5,5,26-40,Domestic
10018396,False,1,75,75.0,7,26-40,Domestic
10018397,False,1,90,90.0,2,41-60,Domestic
10018398,False,2,85,42.5,1,<18,Domestic
10018399,False,1,152,152.0,4,18-25,Domestic
10018400,False,1,152,152.0,4,18-25,Domestic
10018401,False,1,75,75.0,8,18-25,Domestic
10018402,False,1,25,25.0,7,18-25,Domestic
10018403,True,2,304,152.0,19,41-60,Domestic
10018404,False,1,152,152.0,3,18-25,Domestic
10018405,False,2,304,152.0,8,18-25,Domestic
10018406,False,2,150,75.0,2,18-25,Domestic
10018407,False,1,20,20.0,2,41-60,Domestic
10018408,False,1,40,40.0,8,26-40,Domestic
10018409,False,2,242,121.0,4,18-25,Domestic
10018410,False,2,304,152.0,2,26-40,Domestic
10018411,False,1,75,75.0,3,26-40,Domestic
10018412,False,2,242,121.0,1,26-40,Domestic
10018413,False,2,165,82.5,6,41-60,Domestic
10018414,False,2,110,55.0,8,26-40,Domestic
10018415,False,1,90,90.0,3,<18,Domestic
10018416,False,1,50,50.0,7,18-25,Domestic
10018417,False,1,152,152.0,8,41-60,International
10018418,True,1,75,75.0,22,26-40,Domestic
10018419,False,1,50,50.0,8,41-60,Domestic
10018420,True,2,115,57.5,21,18-25,Domestic
10018421,False,1,50,50.0,4,18-25,Domestic
10018422,False,2,242,121.0,1,18-25,International
10018423,False,1,75,75.0,1,18-25,International
10018424,False,1,20,20.0,2,26-40,Domestic
10018425,False,1,35,35.0,4,60+,Domestic
10018426,False,2,192,96.0,3,18-25,Domestic
10018427,False,2,180,90.0,3,26-40,Domestic
10018428,False,1,90,90.0,4,18-25,Domestic
10018429,False,1,152,152.0,8,26-40,Domestic
10018430,False,2,177,88.5,5,26-40,Domestic
10018431,False,1,20,20.0,1,26-40,Domestic
10018432,True,2,242,121.0,17,41-60,Domestic
10018433,False,2,187,93.5,3,18-25,Domestic
10018434,False,1,152,152.0,6,<18,Domestic
10018435,False,2,242,121.0,6,41-60,Domestic
10018436,False,2,172,86.0,1,26-40,Domestic
10018437,False,2,227,113.5,6,26-40,International
10018438,True,2,192,96.0,19,18-25,Domestic
10018439,False,1,75,75.0,2,18-25,Domestic
10018440,False,2,227,113.5,2,26-40,Domestic
10018441,False,1,152,152.0,5,26-40,Domestic
10018442,False,2,187,93.5,6,<18,Domestic
10018443,False,1,75,75.0,3,18-25,International
10018444,False,1,40,40.0,5,18-25,Domestic
10018445,False,1,152,152.0,7,26-40,Domestic
10018446,False,2,304,152.0,6,18-25,Domestic
10018447,False,2,172,86.0,3,26-40,Domestic
10018448,False,2,242,121.0,7,60+,Domestic
10018449,False,1,152,152.0,7,41-60,International
10018450,False,2,110,55.0,2,18-25,Domestic
10018451,False,2,304,152.0,4,26-40,Domestic
10018452,False,1,25,25.0,1,26-40,Domestic
10018453,False,2,150,75.0,8,60+,Domestic
10018454,False,1,152,152.0,3,<18,Domestic
10018455,False,2,202,101.0,8,26-40,Domestic
10018456,False,1,35,35.0,3,18-25,Domestic
10018457,False,2,150,75.0,8,18-25,Domestic
10018458,False,2,304,152.0,7,<18,Domestic
10018459,False,2,304,152.0,5,26-40,Domestic
10018460,False,1,152,152.0,1,18-25,Domestic
10018461,False,1,75,75.0,3,41-60,Domestic
10018462,False,2,125,62.5,7,26-40,Domestic
10018463,False,2,227,113.5,6,60+,Domestic
10018464,False,2,304,152.0,3,60+,Domestic
10018465,False,2,227,113.5,2,18-25,Domestic
10018466,False,1,152,152.0,3,26-40,Domestic
10018467,False,2,242,121.0,1,18-25,International
10018468,False,2,177,88.5,4,18-25,Domestic
10018469,False,2,304,152.0,5,26-40,Domestic
10018470,False,1,152,152.0,6,18-25,Domestic
10018471,False,2,304,152.0,8,18-25,Domestic
10018472,False,1,152,152.0,6,<18,Domestic
10018473,False,1,20,20.0,4,18-25,Domestic
10018474,False,1,152,152.0,8,41-60,Domestic
10018475,False,2,304,152.0,7,41-60,Domestic
10018476,False,2,202,101.0,6,60+,Domestic
10018477,False,2,65,32.5,2,26-40,Domestic
10018478,True,2,115,57.5,22,18-25,Domestic
10018479,False,2,227,113.5,8,26-40,Domestic
10018480,True,2,177,88.5,24,18-25,Domestic
10018481,False,2,202,101.0,4,26-40,Domestic
10018482,False,1,152,152.0,6,18-25,Domestic
10018483,False,2,304,152.0,4,18-25,Domestic
10018484,False,1,152,152.0,1,41-60,Domestic
10018485,False,2,227,113.5,1,41-60,Domestic
10018486,False,1,90,90.0,1,18-25,Domestic
10018487,False,1,152,152.0,7,18-25,Domestic
10018488,False,2,192,96.0,1,18-25,Domestic
10018489,False,1,152,152.0,6,18-25,Domestic
10018490,False,2,202,101.0,6,<18,International
10018491,False,1,75,75.0,3,41-60,Domestic
10018492,False,2,304,152.0,7,26-40,Domestic
10018493,False,2,115,57.5,7,18-25,International
10018494,False,2,150,75.0,3,18-25,Domestic
10018495,False,2,242,121.0,8,<18,Domestic
10018496,True,1,20,20.0,27,18-25,Domestic
10018497,False,2,150,75.0,4,18-25,Domestic
10018498,True,1,152,152.0,28,<18,Domestic
10018499,False,1,152,152.0,3,18-25,Domestic
10018500,False,2,165,82.5,6,26-40,Domestic
10018501,False,1,75,75.0,3,26-40,Domestic
10018502,False,1,75,75.0,7,26-40,Domestic
10018503,False,1,152,152.0,4,41-60,Domestic
10018504,False,2,242,121.0,2,18-25,Domestic
10018505,False,1,35,35.0,2,18-25,Domestic
10018506,False,1,75,75.0,3,18-25,Domestic
10018507,False,2,95,47.5,1,18-25,Domestic
10018508,False,1,152,152.0,6,18-25,Domestic
10018509,False,2,110,55.0,6,18-25,Domestic
10018510,False,1,152,152.0,5,18-25,Domestic
10018511,False,2,100,50.0,4,18-25,Domestic
10018512,False,1,90,90.0,7,26-40,Domestic
10018513,False,1,152,152.0,2,41-60,International
10018514,False,1,20,20.0,2,18-25,Domestic
10018515,False,1,152,152.0,4,18-25,Domestic
10018516,False,2,304,152.0,8,18-25,Domestic
10018517,False,1,152,152.0,8,18-25,Domestic
10018518,False,1,90,90.0,7,18-25,Domestic
10018519,False,1,90,90.0,5,18-25,Domestic
10018520,False,2,202,101.0,3,26-40,Domestic
10018521,False,2,242,121.0,5,26-40,Domestic
10018522,False,1,152,152.0,3,60+,Domestic
10018523,False,2,180,90.0,2,26-40,Domestic
10018524,False,1,50,50.0,8,41-60,Domestic
10018525,False,2,130,65.0,5,60+,Domestic
10018526,False,1,25,25.0,5,18-25,Domestic
10018527,False,1,25,25.0,1,26-40,Domestic
10018528,False,2,125,62.5,3,18-25,Domestic
10018529,False,2,110,55.0,1,18-25,Domestic
10018530,False,1,90,90.0,1,60+,Domestic
10018531,False,2,187,93.5,8,18-25,Domestic
10018532,False,1,75,75.0,1,18-25,Domestic
10018533,False,2,55,27.5,1,<18,Domestic
10018534,False,2,140,70.0,2,26-40,Domestic
10018535,False,2,165,82.5,6,18-25,Domestic
10018536,False,2,192,96.0,4,18-25,Domestic
10018537,True,2,125,62.5,16,60+,Domestic
10018538,False,2,110,55.0,5,18-25,Domestic
10018539,False,1,152,152.0,8,18-25,Domestic
10018540,False,2,304,152.0,1,26-40,Domestic
10018541,False,2,304,152.0,7,41-60,Domestic
10018542,False,1,152,152.0,2,26-40,Domestic
10018543,False,1,152,152.0,7,<18,Domestic
10018544,False,1,152,152.0,6,41-60,Domestic
10018545,False,2,304,152.0,8,26-40,Domestic
10018546,False,2,227,113.5,1,18-25,Domestic
10018547,False,1,152,152.0,7,41-60,Domestic
10018548,False,2,304,152.0,7,18-25,Domestic
10018549,False,1,152,152.0,2,26-40,Domestic
10018550,False,1,152,152.0,6,18-25,Domestic
10018551,False,1,50,50.0,8,26-40,Domestic
10018552,False,2,227,113.5,3,41-60,Domestic
10018553,False,2,304,152.0,2,26-40,Domestic
10018554,False,1,75,75.0,2,18-25,Domestic
10018555,False,1,152,152.0,8,18-25,Domestic
10018556,False,1,90,90.0,7,41-60,Domestic
10018557,False,1,152,152.0,7,<18,Domestic
10018558,False,2,150,75.0,6,60+,Domestic
10018559,False,1,40,40.0,2,18-25,Domestic
10018560,False,1,152,152.0,6,60+,International
10018561,False,2,304,152.0,8,60+,Domestic
10018562,False,1,90,90.0,3,18-25,Domestic
10018563,False,2,304,152.0,5,41-60,Domestic
10018564,False,2,177,88.5,8,41-60,Domestic
10018565,False,1,152,152.0,5,<18,Domestic
10018566,False,1,50,50.0,3,41-60,Domestic
10018567,False,2,304,152.0,3,26-40,Domestic
10018568,False,2,115,57.5,8,60+,Domestic
10018569,False,1,152,152.0,3,18-25,Domestic
10018570,False,2,115,57.5,3,<18,Domestic
10018571,False,2,177,88.5,1,60+,Domestic
10018572,False,1,90,90.0,8,26-40,Domestic
10018573,False,2,227,113.5,4,18-25,International
10018574,False,1,40,40.0,5,26-40,Domestic
10018575,False,1,152,152.0,8,41-60,Domestic
10018576,False,2,165,82.5,4,26-40,Domestic
10018577,False,2,150,75.0,2,26-40,Domestic
10018578,False,2,90,45.0,2,18-25,Domestic
10018579,False,2,304,152.0,5,18-25,Domestic
10018580,False,2,227,113.5,3,41-60,Domestic
10018581,False,1,152,152.0,2,<18,Domestic
10018582,False,2,304,152.0,1,41-60,Domestic
10018583,False,2,90,45.0,5,26-40,Domestic
10018584,False,2,227,113.5,5,18-25,Domestic
10018585,True,1,50,50.0,23,26-40,International
10018586,True,2,85,42.5,18,60+,Domestic
10018587,False,1,152,152.0,3,60+,Domestic
10018588,False,2,242,121.0,8,18-25,Domestic
10018589,False,1,25,25.0,3,18-25,Domestic
10018590,True,1,40,40.0,21,18-25,International
10018591,False,2,242,121.0,1,41-60,Domestic
10018592,False,2,227,113.5,4,18-25,Domestic
10018593,False,1,152,152.0,2,41-60,Domestic
10018594,False,2,60,30.0,5,41-60,Domestic
10018595,False,1,90,90.0,5,18-25,Domestic
10018596,False,1,20,20.0,7,<18,Domestic
10018597,False,2,304,152.0,6,60+,Domestic
10018598,True,1,152,152.0,16,18-25,Domestic
10018599,False,1,90,90.0,5,18-25,International
10018600,True,2,165,82.5,26,26-40,Domestic
10018601,False,2,125,62.5,6,41-60,Domestic
10018602,False,2,110,55.0,3,26-40,Domestic
10018603,False,2,242,121.0,8,26-40,Domestic
10018604,False,1,152,152.0,1,18-25,Domestic
10018605,False,2,177,88.5,8,41-60,Domestic
10018606,False,1,152,152.0,6,26-40,Domestic
10018607,False,2,172,86.0,5,41-60,Domestic
10018608,False,1,75,75.0,8,18-25,Domestic
10018609,False,1,90,90.0,3,18-25,Domestic
10018610,False,1,40,40.0,3,41-60,Domestic
10018611,False,2,172,86.0,4,18-25,Domestic
10018612,False,1,152,152.0,4,18-25,Domestic
10018613,False,2,304,152.0,3,60+,Domestic
10018614,False,1,90,90.0,8,18-25,Domestic
10018615,False,1,75,75.0,2,18-25,International
10018616,False,2,304,152.0,4,18-25,Domestic
10018617,False,2,304,152.0,8,18-25,Domestic
10018618,False,2,304,152.0,6,18-25,Domestic
10018619,False,2,172,86.0,3,26-40,Domestic
10018620,False,2,202,101.0,3,60+,Domestic
10018621,False,2,227,113.5,5,18-25,Domestic
10018622,False,1,152,152.0,5,<18,Domestic
10018623,False,2,125,62.5,3,18-25,Domestic
10018624,False,1,152,152.0,8,41-60,Domestic
10018625,False,2,227,113.5,3,41-60,Domestic
10018626,False,2,187,93.5,8,18-25,Domestic
10018627,False,1,20,20.0,4,18-25,Domestic
10018628,False,1,152,152.0,2,18-25,Domestic
10018629,False,2,242,121.0,5,18-25,Domestic
10018630,False,2,304,152.0,6,18-25,Domestic
10018631,False,1,152,152.0,4,18-25,Domestic
10018632,False,1,152,152.0,6,41-60,International
10018633,False,2,150,75.0,1,18-25,Domestic
10018634,True,2,227,113.5,23,18-25,Domestic
10018635,False,1,152,152.0,1,26-40,Domestic
10018636,False,1,75,75.0,1,18-25,Domestic
10018637,False,1,152,152.0,8,18-25,Domestic
10018638,False,2,304,152.0,1,26-40,Domestic
10018639,False,2,227,113.5,8,18-25,Domestic
10018640,False,1,75,75.0,7,18-25,Domestic
10018641,False,1,40,40.0,6,18-25,Domestic
10018642,False,1,152,152.0,5,18-25,Domestic
10018643,False,1,25,25.0,7,26-40,Domestic
10018644,True,2,165,82.5,17,26-40,Domestic
10018645,False,1,152,152.0,4,18-25,Domestic
10018646,False,1,90,90.0,7,60+,Domestic
10018647,False,1,40,40.0,7,18-25,Domestic
10018648,False,2,110,55.0,8,26-40,International
10018649,False,2,177,88.5,7,26-40,Domestic
10018650,False,1,90,90.0,3,<18,Domestic
10018651,False,1,152,152.0,8,18-25,Domestic
10018652,False,2,115,57.5,1,26-40,Domestic
10018653,False,1,152,152.0,6,41-60,Domestic
10018654,False,2,304,152.0,2,41-60,Domestic
10018655,False,1,25,25.0,1,18-25,Domestic
10018656,False,1,50,50.0,4,41-60,Domestic
10018657,False,2,227,113.5,6,18-25,International
10018658,False,1,152,152.0,4,41-60,Domestic
10018659,False,2,165,82.5,6,60+,Domestic
10018660,False,1,90,90.0,1,18-25,Domestic
10018661,False,2,227,113.5,8,18-25,Domestic
10018662,False,2,227,113.5,7,41-60,Domestic
10018663,False,1,75,75.0,1,26-40,Domestic
10018664,False,1,152,152.0,8,18-25,Domestic
10018665,False,1,75,75.0,8,18-25,Domestic
10018666,False,2,227,113.5,8,<18,Domestic
10018667,False,1,90,90.0,8,41-60,Domestic
10018668,False,1,20,20.0,5,18-25,Domestic
10018669,False,2,150,75.0,7,18-25,Domestic
10018670,False,2,304,152.0,2,<18,International
10018671,False,2,125,62.5,4,26-40,Domestic
10018672,True,1,20,20.0,19,18-25,Domestic
10018673,False,1,20,20.0,7,26-40,Domestic
10018674,False,2,165,82.5,2,41-60,Domestic
10018675,False,1,152,152.0,5,18-25,Domestic
10018676,True,1,25,25.0,27,18-25,Domestic
10018677,False,2,242,121.0,5,18-25,Domestic
10018678,False,2,100,50.0,2,41-60,Domestic
10018679,False,2,192,96.0,1,18-25,Domestic
10018680,False,2,227,113.5,1,<18,Domestic
10018681,False,2,95,47.5,3,18-25,International
10018682,False,1,90,90.0,7,18-25,Domestic
10018683,False,1,90,90.0,2,26-40,Domestic
10018684,False,2,242,121.0,4,18-25,Domestic
10018685,False,1,20,20.0,7,18-25,International
10018686,False,2,192,96.0,8,26-40,Domestic
10018687,False,1,152,152.0,4,18-25,Domestic
10018688,False,1,90,90.0,6,41-60,International
10018689,False,2,95,47.5,2,41-60,International
10018690,False,1,75,75.0,5,18-25,Domestic
10018691,False,1,152,152.0,2,<18,Domestic
10018692,False,1,25,25.0,6,18-25,Domestic
10018693,False,1,152,152.0,8,26-40,Domestic
10018694,False,2,177,88.5,3,<18,Domestic
10018695,False,1,75,75.0,6,41-60,International
10018696,False,2,115,57.5,3,26-40,Domestic
10018697,False,2,304,152.0,2,18-25,Domestic
10018698,False,2,242,121.0,2,18-25,Domestic
10018699,False,2,95,47.5,7,18-25,Domestic
10018700,False,1,25,25.0,3,<18,Domestic
10018701,False,2,150,75.0,5,41-60,Domestic
10018702,False,1,152,152.0,3,18-25,Domestic
10018703,False,2,242,121.0,5,18-25,Domestic
10018704,False,2,227,113.5,4,41-60,Domestic
10018705,False,1,75,75.0,7,18-25,Domestic
10018706,False,1,25,25.0,7,18-25,Domestic
10018707,False,2,140,70.0,5,26-40,Domestic
10018708,False,2,227,113.5,2,26-40,Domestic
10018709,False,2,187,93.5,1,60+,Domestic
10018710,False,1,90,90.0,4,<18,Domestic
10018711,False,1,152,152.0,1,<18,Domestic
10018712,False,1,152,152.0,4,41-60,Domestic
10018713,False,2,202,101.0,5,41-60,Domestic
10018714,False,2,304,152.0,1,26-40,Domestic
10018715,False,1,152,152.0,5,18-25,Domestic
10018716,True,2,172,86.0,30,18-25,Domestic
10018717,False,1,152,152.0,7,41-60,Domestic
10018718,False,2,227,113.5,3,26-40,Domestic
10018719,True,2,227,113.5,21,18-25,Domestic
10018720,False,2,242,121.0,7,26-40,Domestic
10018721,False,1,75,75.0,4,41-60,Domestic
10018722,False,1,152,152.0,2,18-25,Domestic
10018723,False,2,177,88.5,8,60+,Domestic
10018724,False,1,75,75.0,2,41-60,Domestic
10018725,False,2,187,93.5,7,26-40,Domestic
10018726,False,1,90,90.0,1,18-25,Domestic
10018727,False,2,172,86.0,2,41-60,Domestic
10018728,False,2,227,113.5,7,18-25,International
10018729,False,1,75,75.0,8,18-25,Domestic
10018730,True,1,152,152.0,23,26-40,Domestic
10018731,False,2,110,55.0,2,18-25,Domestic
10018732,False,1,152,152.0,5,18-25,Domestic
10018733,False,1,152,152.0,5,18-25,Domestic
10018734,False,1,75,75.0,7,26-40,Domestic
10018735,False,1,152,152.0,2,18-25,Domestic
10018736,False,2,180,90.0,6,26-40,Domestic
10018737,False,1,25,25.0,2,26-40,Domestic
10018738,False,2,150,75.0,1,18-25,Domestic
10018739,True,1,90,90.0,22,41-60,Domestic
10018740,False,2,55,27.5,3,26-40,Domestic
10018741,False,1,75,75.0,1,26-40,Domestic
10018742,True,2,125,62.5,28,18-25,Domestic
10018743,False,1,75,75.0,1,18-25,International
10018744,False,1,152,152.0,2,18-25,Domestic
10018745,False,2,172,86.0,7,18-25,Domestic
10018746,False,2,177,88.5,6,26-40,International
10018747,False,1,90,90.0,4,18-25,Domestic
10018748,False,2,304,152.0,3,60+,Domestic
10018749,False,2,165,82.5,5,18-25,Domestic
10018750,False,1,152,152.0,2,<18,Domestic
10018751,False,1,35,35.0,8,41-60,Domestic
10018752,False,2,227,113.5,1,60+,Domestic
10018753,False,2,227,113.5,6,26-40,Domestic
10018754,False,1,152,152.0,6,18-25,Domestic
10018755,False,2,242,121.0,3,18-25,Domestic
10018756,False,1,75,75.0,3,18-25,Domestic
10018757,False,2,115,57.5,8,41-60,Domestic
10018758,False,2,304,152.0,4,26-40,Domestic
10018759,False,1,152,152.0,4,26-40,Domestic
10018760,False,2,227,113.5,6,41-60,Domestic
10018761,False,1,35,35.0,2,18-25,Domestic
10018762,False,1,35,35.0,5,60+,Domestic
10018763,False,1,152,152.0,3,26-40,Domestic
10018764,False,1,152,152.0,3,<18,Domestic
10018765,False,1,152,152.0,6,26-40,Domestic
10018766,False,2,202,101.0,7,26-40,Domestic
10018767,False,1,75,75.0,6,18-25,Domestic
10018768,False,2,227,113.5,7,26-40,Domestic
10018769,False,2,177,88.5,4,60+,Domestic
10018770,False,1,152,152.0,6,41-60,Domestic
10018771,False,1,152,152.0,5,18-25,International
10018772,False,2,202,101.0,5,18-25,Domestic
10018773,False,2,304,152.0,7,41-60,Domestic
10018774,False,1,152,152.0,4,18-25,Domestic
10018775,False,2,187,93.5,3,18-25,Domestic
10018776,False,2,150,75.0,6,41-60,Domestic
10018777,True,1,152,152.0,18,26-40,Domestic
10018778,False,1,90,90.0,8,18-25,Domestic
10018779,False,1,35,35.0,1,18-25,Domestic
10018780,False,1,152,152.0,4,<18,Domestic
10018781,False,2,304,152.0,3,60+,Domestic
10018782,False,2,192,96.0,7,18-25,Domestic
10018783,False,1,152,152.0,1,26-40,Domestic
10018784,False,1,90,90.0,3,18-25,Domestic
10018785,False,2,202,101.0,5,18-25,Domestic
10018786,False,1,25,25.0,2,18-25,Domestic
10018787,False,1,25,25.0,4,26-40,Domestic
10018788,True,2,187,93.5,25,18-25,Domestic
10018789,False,1,152,152.0,1,26-40,Domestic
10018790,False,2,304,152.0,3,18-25,Domestic
10018791,False,1,20,20.0,1,18-25,Domestic
10018792,False,1,50,50.0,3,18-25,Domestic
10018793,False,1,152,152.0,2,18-25,Domestic
10018794,False,2,227,113.5,8,26-40,International
10018795,False,2,177,88.5,7,60+,Domestic
10018796,False,2,304,152.0,3,26-40,Domestic
10018797,True,2,110,55.0,21,<18,Domestic
10018798,False,2,75,37.5,1,18-25,Domestic
10018799,False,2,304,152.0,6,18-25,Domestic
10018800,False,1,75,75.0,4,18-25,Domestic
10018801,False,2,227,113.5,4,26-40,Domestic
10018802,False,2,187,93.5,2,26-40,Domestic
10018803,False,2,304,152.0,2,18-25,Domestic
10018804,False,2,227,113.5,3,<18,Domestic
10018805,False,1,152,152.0,3,18-25,International
10018806,False,2,172,86.0,6,<18,Domestic
10018807,False,1,152,152.0,2,18-25,International
10018808,False,2,100,50.0,6,18-25,Domestic
10018809,False,2,227,113.5,3,18-25,International
10018810,False,2,140,70.0,6,18-25,Domestic
10018811,False,1,25,25.0,2,26-40,Domestic
10018812,False,1,152,152.0,8,18-25,Domestic
10018813,False,2,172,86.0,1,18-25,Domestic
10018814,False,1,152,152.0,6,41-60,Domestic
10018815,True,2,95,47.5,22,18-25,Domestic
10018816,False,2,304,152.0,8,41-60,Domestic
10018817,False,2,227,113.5,7,<18,Domestic
10018818,True,2,75,37.5,18,18-25,Domestic
10018819,False,2,304,152.0,1,18-25,Domestic
10018820,False,1,20,20.0,7,18-25,International
10018821,False,2,242,121.0,4,18-25,Domestic
10018822,False,1,90,90.0,3,18-25,International
10018823,False,1,35,35.0,6,26-40,Domestic
10018824,False,2,227,113.5,5,41-60,Domestic
10018825,False,2,304,152.0,3,18-25,International
10018826,False,2,192,96.0,4,<18,International
10018827,False,1,152,152.0,4,<18,Domestic
10018828,False,2,165,82.5,4,18-25,Domestic
10018829,False,1,20,20.0,2,26-40,Domestic
10018830,False,2,202,101.0,1,18-25,Domestic
10018831,False,2,304,152.0,7,26-40,Domestic
10018832,False,1,90,90.0,8,18-25,International
10018833,True,2,227,113.5,23,18-25,Domestic
10018834,False,1,152,152.0,8,<18,International
10018835,True,2,227,113.5,21,41-60,Domestic
10018836,False,2,80,40.0,8,41-60,Domestic
10018837,False,2,85,42.5,3,26-40,Domestic
